# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
1.782500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.125778632831134107e-01 8.732979335959598077e-02 9.201182663331099328e-05 3.306945857850624428e-07 8.361240439872348312e-10
1.785000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.132142669148302083e-01 8.673392324493173211e-02 5.165940401224286484e-05 1.500950253158281521e-07 3.412517054768780820e-10
1.787500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.145321370833887631e-01 8.543005209099405195e-02 3.766869604635756069e-05 1.418469374222392234e-07 2.826841921580955049e-10
1.790000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.153513242514722537e-01 8.460910656878220526e-02 3.938866704573681883e-05 1.798526532920423765e-07 6.600981104579793850e-10
1.792500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.146684231387340880e-01 8.528123167244090752e-02 5.013574307847288566e-05 2.087404191541805763e-07 7.053790650081677571e-10
1.795000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.117355049219999508e-01 8.819147879278121938e-02 7.273220773495077667e-05 2.833972179429894183e-07 6.803179891761110743e-10
1.797500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.066137543721505265e-01 9.327385639232756154e-02 1.118790003919885019e-04 5.084413444587315742e-07 1.793837956292487668e-09
1.800000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.006642438083946045e-01 9.917235884040732918e-02 1.625683248153204799e-04 8.260055427553191822e-07 3.020893251115773692e-09
1.802500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.961694063673308897e-01 1.036267374963751042e-01 2.028223159437919794e-04 1.030070799591027137e-06 3.749603266585611270e-09
1.805000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.949614297755212888e-01 1.048255253278799620e-01 2.119373058261902055e-04 1.103886589257664969e-06 3.704236029212652597e-09
1.807500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.969007287041338428e-01 1.029005237620290170e-01 1.976638522044644889e-04 1.079826941611522659e-06 3.854744340638749041e-09
1.810000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.995531824556094458e-01 1.002589251900901368e-01 1.869361625666683116e-04 9.528732109213951669e-07 3.318576877146694336e-09
1.812500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.997657312200617596e-01 1.000370213549847676e-01 1.962887804859406084e-04 9.558738926075261019e-07 2.770627943812941457e-09
1.815000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.960868080476673825e-01 1.036900513141565949e-01 2.218788110628298318e-04 1.256887004964572174e-06 4.940160788398828176e-09
1.817500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.898632397422010509e-01 1.098949420259577037e-01 2.402920100889911889e-04 1.519405542720047673e-06 6.816263073148646065e-09
1.820000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.840231533440809919e-01 1.157541348659949371e-01 2.214315541633759285e-04 1.274928875858162633e-06 5.306938850529896371e-09
1.822500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.808500610655587426e-01 1.189867601252690699e-01 1.624738912786056349e-04 7.027230599929734031e-07 2.194887145037442802e-09
1.825000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.807695424093040515e-01 1.191318699506903472e-01 9.827750488682807279e-05 3.094015927261864480e-07 7.335799691274999554e-10
1.827500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.827409314811277552e-01 1.171965473371290589e-01 6.232104694733923359e-05 1.996971496437179639e-07 4.376999182530741661e-10
1.830000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.852565044981546283e-01 1.146871075809902385e-01 5.616032937952544920e-05 2.270105780459483592e-07 5.809527079010540320e-10
1.832500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.869016248733009311e-01 1.130318328311358256e-01 6.625974452258054002e-05 2.814653182022440996e-07 1.085777722861296450e-09
1.835000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.864955121574810137e-01 1.134164737964530878e-01 8.765852434401046468e-05 3.545664151644560491e-07 9.553619239737969308e-10
1.837500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.834345978145243805e-01 1.164410414812149519e-01 1.238254034198851589e-04 5.335876813678252824e-07 1.713214674938040825e-09
1.840000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.783267791588077467e-01 1.214977949140128161e-01 1.745698311840676337e-04 8.529962027939987473e-07 3.099847781471191010e-09
1.842500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.732091388549209077e-01 1.265652168573921932e-01 2.245066221592399475e-04 1.133542006600407177e-06 4.123576041977585442e-09
1.845000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.706741415498658876e-01 1.290766251310217771e-01 2.479838300468897427e-04 1.245132895356173701e-06 4.356224851943789211e-09
1.847500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.721404455883132734e-01 1.276207093588074271e-01 2.375828118752421004e-04 1.258061096247674957e-06 4.179962742571893858e-09
1.850000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.765102504112602944e-01 1.232720417339493307e-01 2.165560932613672888e-04 1.147615860294289070e-06 4.145723868553967214e-09
1.852500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.805838045731779751e-01 1.192037773077391505e-01 2.114075614584270501e-04 1.007485217497937786e-06 3.072461957169897488e-09
1.855000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.812943569471332061e-01 1.184759941795454075e-01 2.285017281710410831e-04 1.143441564831943832e-06 3.703639628085689046e-09
1.857500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.779930382015392887e-01 1.217510817783614002e-01 2.543561305997789454e-04 1.517463131425640051e-06 6.426422004746467034e-09
1.860000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.727620260311790279e-01 1.269765957282674440e-01 2.597673997012230692e-04 1.603671316162028637e-06 7.169590554692440128e-09
1.862500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.686330832533768476e-01 1.311454656834151744e-01 2.203117691148927845e-04 1.134925736286889956e-06 4.368410930593289111e-09
1.865000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.674930286968220994e-01 1.323574203194900767e-01 1.489969409334382150e-04 5.526118753595377411e-07 1.430933094803355567e-09
1.867500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.693321413902386219e-01 1.305791546732853192e-01 8.843865376005901019e-05 2.645941371429584497e-07 6.886329461693583662e-10
1.870000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.728847486584974114e-01 1.270509774685509297e-01 6.405270480234460885e-05 2.207680595531148283e-07 4.001440383634162109e-10
1.872500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.765786989214695568e-01 1.233531809199632234e-01 6.785031002514831729e-05 2.689279621978310354e-07 9.206344384220222696e-10
1.875000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.790010218372698025e-01 1.209132343518942165e-01 8.539876575679813833e-05 3.439156972254639512e-07 1.129436075090921801e-09
1.877500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.790750708030847793e-01 1.208100638891863865e-01 1.143892560556945430e-04 4.746877872924213864e-07 1.363940554316259989e-09
1.880000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.765076559110399623e-01 1.233337768725521477e-01 1.578284302137636960e-04 7.361334183820616479e-07 2.652830104367760403e-09
1.882500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.724019045772312131e-01 1.273874565092972810e-01 2.095771509202229497e-04 1.057914065274030991e-06 3.848540681257715464e-09
1.885000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.692000345038751741e-01 1.305510651922630605e-01 2.476543221468427685e-04 1.241448078353691106e-06 4.533690781329867004e-09
1.887500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.694017816522336961e-01 1.303454812029642973e-01 2.514483231254349737e-04 1.284548511854668999e-06 4.273218535684078411e-09
1.890000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.736975675088449744e-01 1.260722002236323858e-01 2.289979898657564905e-04 1.230006241023676857e-06 4.271469369475270762e-09
1.892500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.800900210959713421e-01 1.196995611462448594e-01 2.093677896504392917e-04 1.046396625027596108e-06 3.571561242786025948e-09
1.895000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.850884385441450952e-01 1.147003316019802321e-01 2.102599049602312843e-04 9.671545136769714829e-07 2.794453867328039195e-09
1.897500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.862299306561143286e-01 1.135402451373672406e-01 2.285997777618708690e-04 1.219940836818565512e-06 4.487972878661535091e-09
1.900000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.837900027484626442e-01 1.159625407175331191e-01 2.459234545105966905e-04 1.526301839115373196e-06 6.777708397711170631e-09
1.902500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.802803181458348503e-01 1.194844281145445858e-01 2.338688318876203987e-04 1.378785278044909260e-06 6.122509274440101256e-09
1.905000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.784295191979925033e-01 1.213899049219875348e-01 1.797571233130543548e-04 8.160515428394637419e-07 2.705218095183460578e-09
1.907500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.794911587071385650e-01 1.203982803757801257e-01 1.102064430722355119e-04 3.536010418665396470e-07 8.730214066324298789e-10
1.910000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.829956043366998797e-01 1.169385967292314032e-01 6.560631638448746489e-05 1.921932921066378015e-07 4.244468438331068820e-10
1.912500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.875914428535053302e-01 1.123515330357634651e-01 5.682722665673170309e-05 1.964522277346056759e-07 4.319017216541548310e-10
1.915000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.918924854503469390e-01 1.080391018603464315e-01 6.815307902320771915e-05 2.586495322372001416e-07 9.608072858860551069e-10
1.917500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.947445075619485655e-01 1.051670376542339358e-01 8.810349063059693406e-05 3.503076805589529323e-07 9.855616311248052417e-10
1.920000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.953120299448381614e-01 1.045691939922750585e-01 1.182533740225275297e-04 5.209363727491578399e-07 1.752548505100076416e-09
1.922500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.935777539936009539e-01 1.062605277381424157e-01 1.609123724628538877e-04 8.029436319803772725e-07 2.952218963395869118e-09
1.925000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.909500050004149907e-01 1.088436768313162661e-01 2.052577619083966202e-04 1.056431365558172603e-06 3.975051988610283024e-09
1.927500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.899587921967311299e-01 1.098120177532034697e-01 2.280278807915849892e-04 1.158087919995150089e-06 4.081410303267214077e-09
